0,1,2,3,4,5,6,7,8,9
6139937981.075575,5643486250.201857,5810713718.565105,6476454412.905211,5377197559.248688,6488603947.333286,5007190525.935881,5963182749.239863,5772672833.685531,6321113658.643934
6410608365.910188,5855609798.016071,6935793387.645155,5208252699.706295,5380874892.319598,5035209918.489951,6031656728.754626,5069978249.571034,6223464885.332677,5508677487.034744
6637992305.68927,6895323656.985221,6809349125.419198,6566681000.996599,6254560293.674913,6435068757.783686,6190703436.900697,6952339989.722648,6729417277.934667,6101541919.808598
5865542641.564268,6554188768.029784,5790100308.472563,5327554342.697754,6572726618.4264965,5414916412.7698,5719652799.570689,5721598780.979941,6438238044.522377,6799919661.033464
6978971775.379928,6338319195.992432,6147203003.3710575,6887479027.602086,5187373860.722195,6002852330.365321,6660908745.686035,6828588180.368337,5213087969.70755,5541519351.942212
6685765471.63711,5795361080.7662735,6986678103.731581,5142313683.331977,6255269374.799346,5729498047.979327,6915753529.7043,6840000168.395221,6644417006.786387,5770200929.14908
5387219345.901272,5810279497.845334,6180716423.2993,5676805712.957747,5667411415.49143,6627051901.594178,6567107793.026283,5304207672.089019,5327723953.216051,5862467304.436271
6988682872.884653,5752152863.48612,5585442596.408152,5741569341.71589,6033299825.308572,5374584747.497223,6461665051.811757,6666674964.5061245,6549453554.386729,5886829735.573621
6578489507.977085,5633784608.612171,6446018589.797513,6005051923.327727,6249779227.329728,6526587746.590549,6199706542.272771,5937413152.4882345,5625145393.902704,5272628939.218108
6768057031.011278,6931876468.512144,5188213321.106789,6646142721.7819395,6266749004.871335,5080062217.591752,6955865689.329017,6972944018.77173,5238511292.968878,6172766618.840815
5738953568.451705,6026151392.885561,5384784301.886897,6122256425.804081,5460211239.374696,6089553008.568836,6026484556.631235,5028568479.746388,5758746764.454715,6604528891.974145
5010960804.716209,6444509866.504103,5673302482.331637,5007113540.936445,6401186747.810838,6569513234.244048,5380922689.77665,5669951477.146415,5135005523.557138,5606262858.683047
6926128602.293147,6281659260.223597,5594719292.285096,6538933196.629046,5477677356.925892,5446330315.471999,6352422409.430178,6795748259.215571,5104487316.988758,6633365300.964134
5230051831.938285,6433171569.438499,6805346600.848896,6688137873.817807,6283780481.156173,5149125379.566381,6745701799.767407,5761318061.2107935,6610330545.234479,5934794018.393961
6629424368.897822,6800066318.556165,6187539535.059535,5256601436.636355,6848729785.118652,5046967755.855406,5029133163.203799,6820923216.676961,6606277300.9214325,5622989787.806653
6183769703.324011,5447856162.813735,6871444194.437772,6043671816.684333,6734344990.71677,5404692473.505804,6188380795.391084,6065624763.522055,5604931956.76986,6991383168.390949
6615740988.516406,6520994697.570864,5105779176.663054,6341721693.024804,5533885832.109469,6119697217.652552,6920323836.812737,6444754106.780626,5864447114.116664,6199087410.280785
5950452693.534112,5130466728.470108,5436782987.263616,5213640961.18204,6728096769.595107,6009071583.383117,5389755862.99695,6503435165.733032,6269424101.801098,5333091892.84671
6147382870.557081,6647303646.781691,5953123878.513497,6390786708.008683,6165899558.7583475,6020715001.983715,5801018909.915137,6630869404.6993065,5355956973.21489,5100939244.271634
6584798895.714656,6467986763.467808,5220354847.189177,6927097596.303966,5876889411.276774,5512297107.928721,5099067704.044706,6096813463.115089,5721457854.287432,6260839479.0204735
5867334724.719356,6108263296.261745,6323771116.408994,5675416895.087794,5610214533.227504,5437390118.895441,6487985126.657123,5507929211.950513,6030729999.133716,5464209178.078043
5555892049.986169,5168218880.114522,6362668996.574472,5444728731.646826,5244184182.837905,6696804162.429786,5993028064.430397,5513558544.31855,6740674638.37986,6334494560.510656
6542998121.049819,6708357550.074247,5391728185.450642,5199258577.529061,6568381502.956898,6607970066.373424,5142728784.894083,5770752588.694822,6525557559.243667,5740184038.731458
6596914108.020997,6668650903.026247,5949338579.331086,5099961575.915576,6642917541.8122225,6309369033.527852,6253964306.966356,6196064411.672797,6151421804.545593,5683212679.404317
6793628099.773444,5365972135.686932,5586284794.86737,6950066307.267843,5816651496.224358,6039454829.369142,5765643667.35097,6339701985.3715725,6482303235.815057,6232881177.638389
6962687143.953746,5805876666.252624,5895855283.387393,6558963134.208639,5972987204.238917,5209586376.202291,6614272660.338475,6255684351.153006,6936161301.549584,5885041267.761586
6470389314.7106285,6395419028.980594,6875818800.961312,6322099434.151425,5723879700.353749,6331421125.667828,6213630927.190615,5703691825.866789,6002645736.196724,5649785983.140495
6712469077.7633095,5853488970.468389,5801062117.299493,5671365428.062904,5827998196.835947,6382143627.014668,6016520943.494694,6369617286.778554,6671508186.928168,5102570428.821034
5160625908.796554,6539322481.973296,6940841774.015486,5420863159.166224,6501876648.2384,6627198614.134104,6874076457.177084,6658430330.141321,6326021236.6067,6743175167.568658
5462900804.717625,5428676367.814475,6053995157.671695,6011333579.607768,5232055397.591963,6664726925.173278,5831054965.564331,6928870153.821003,5887593905.227517,5140766160.567199
6586767850.996208,6184350510.969416,5819377914.426858,5921640019.358922,5514312885.398736,6566984335.426483,6629914886.191515,6585646764.5056925,5003772052.793602,5391198281.56417
6031890963.954783,6546114452.028835,5661485077.8352165,5807367174.039351,5737251939.003393,6810099745.872843,5282663973.603633,6486734024.622536,6704519646.9235325,5269957078.779815
5169022747.514847,5842706727.864149,6302075248.665771,6142893885.977086,5637151453.992657,6035497700.543482,6836235162.777772,5928130829.500086,6162664212.986214,6862780506.306235
5531341719.918664,5876646020.749338,5458961366.827481,5288967180.570635,6891335972.703261,5093076800.570407,5476253212.151816,5838401436.052026,6185033141.627585,6718259974.886703
6220890155.371878,6865182758.379781,6559531877.735935,5980721482.179295,5725496119.805491,5927941622.729854,6509784452.83438,5869847595.599333,5229564305.169819,6195014601.690312
6090442018.406776,5243104544.130111,6656894615.276751,6430330024.491832,5664359494.6972685,6453908078.605696,5370875617.1948,6560170569.773843,6989797290.976212,5985770917.311409
5200759232.132908,5573634848.556522,5067182663.986223,6108932040.006315,6713117500.746444,6349439069.159424,5703429740.208723,5976750743.720984,6063188877.473692,6574843295.606623
6524131851.9035635,6703359683.457921,6276271893.336414,6176933073.73761,6087360351.297132,6158345457.160588,5897370156.015329,5992753949.869113,6643007158.171847,5098985455.765955
6136354969.483916,5740364099.456253,6632565550.787876,6009921865.251288,5330234251.548231,5903305947.090894,6372116262.48793,6759883628.386496,5177807911.475526,6498154541.565536
6369001165.961863,6529773618.778731,6920413350.157611,5925149919.17969,5607801379.359741,6151540930.969169,5728624490.659622,6996396371.220289,6583592920.016055,6267618166.5128
6599321259.897555,5793556979.936446,6451124604.665008,6819982843.600536,5125639014.967112,5266518171.650176,6831435618.930318,6065511313.627641,5378195324.616996,6793770575.989093
6302685456.729608,5679339709.682007,6666920591.62969,6899751434.286756,6050735179.057081,6525982954.35701,6131348210.415997,6672214724.580014,5414660213.211697,5711318540.563719
6000330371.196499,5181229029.892542,6816639328.595695,6942858415.029594,5681246847.362826,6415722560.189737,5511470487.580125,5580572471.6173935,5602188630.040107,5249217626.738183
5683975228.808846,6529331761.930303,6999251017.397555,5090826919.53892,5806176055.996983,5237470132.362754,6507617530.501183,5581180848.240385,5977624624.627906,5412353811.640268
5834869902.209819,6651453783.56231,6607832944.828296,6568653675.168766,6954687659.651337,5016003170.325498,6947728809.151906,5330475605.445075,6648900096.600826,6100083272.610986
